id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
63010,123075,贝斯转债,BSZZ,2020年无锡贝斯特精机股份有限公司创业板向不特定对象发行可转换公司债券,301006,终止上市,无锡贝斯特精机股份有限公司,300580.XSHE,2020-11-02,2020-11-02,60000.0,60000.0,100,100.0,0,"投资年产700万件新能源汽车功能部件及涡轮增压器零部件建设项目,补充流动资金",,,23.99,2021-05-06,2023-07-27,300580,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-11-23,2023-07-24,2020-11-02,2023-07-28,11-02,2023-07-28,
63661,113041,紫金转债,ZJZZ,紫金矿业集团股份有限公司公开发行可转换公司债券,301006,终止上市,紫金矿业集团股份有限公司,601899.XSHG,2020-11-03,2020-11-03,600000.0,600000.0,100,100.0,0,"刚果（金）卡莫阿控股有限公司Kamoa-Kakula铜矿项目,黑龙江铜山矿业有限公司铜山矿采矿工程项目,塞尔维亚Rakita勘探有限公司Timok铜金矿上部矿带采选工程",,,7.01,2021-05-10,2021-06-25,601899,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2020-11-27,2021-06-25,2020-11-03,2021-06-28,11-03,2021-06-28,
63662,128136,立讯转债,LXZZ,2020年立讯精密工业股份有限公司公开发行可转换公司债券,301001,正常上市,立讯精密工业股份有限公司,002475.XSHE,2020-11-03,2020-11-03,300000.0,300000.0,100,100.0,0,,,,58.62,2021-05-10,2026-11-02,002475,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-02,,2020-11-03,2026-11-03,11-03,2026-11-03,
65625,127024,盈峰转债,YFZZ,2020年盈峰环境科技集团股份有限公司公开发行可转换公司债券,301001,正常上市,盈峰环境科技集团股份有限公司,000967.XSHE,2020-11-04,2020-11-04,147618.96,147619.0,100,100.0,0,"智慧环卫综合配置中心项目的建设,补充流动资金",,,8.31,2021-05-10,2026-11-03,000967,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-02,,2020-11-04,2026-11-04,11-04,2026-11-04,
65626,128137,洁美转债,JMZZ,2020年浙江洁美电子科技股份有限公司公开发行可转换公司债券,301001,正常上市,浙江洁美电子科技股份有限公司,002859.XSHE,2020-11-04,2020-11-04,60000.0,60000.0,100,100.0,0,"年产36000吨光学级BOPET膜、年产6000吨CPP保护膜生产项目（一期）的建设,补充流动资金",,,27.77,2021-05-10,2026-11-03,002859,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-01,,2020-11-04,2026-11-04,11-04,2026-11-04,
66299,127025,冀东转债,JDZZ,2020年唐山冀东水泥股份有限公司公开发行可转换公司债券,301001,正常上市,唐山冀东水泥股份有限公司,000401.XSHE,2020-11-05,2020-11-05,282000.0,282000.0,100,100.0,0,杨泉山矿附属设施建设项目等项目和补充流动资金,,,15.78,2021-05-11,2026-11-04,000401,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-02,,2020-11-05,2026-11-05,11-05,2026-11-05,
67631,113608,威派转债,WPZZ,2020年上海威派格智慧水务股份有限公司可转换公司债券,301001,正常上市,上海威派格智慧水务股份有限公司,603956.XSHG,2020-11-09,2020-11-09,42000.0,42000.0,100,100.0,1,"新建城市智慧供水关键设备厂房项目,补充流动资金项目",,,19.24,2021-05-13,2026-11-08,603956,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-11-27,,2020-11-09,2026-11-09,11-09,2026-11-09,
72911,128138,侨银转债,QYZZ,2020年侨银环保科技股份有限公司公开发行可转换公司债券,301001,正常上市,侨银城市管理股份有限公司,002973.XSHE,2020-11-17,2020-11-17,42000.0,42000.0,100,100.0,1,环卫设备资源中心项目、偿还银行贷款项目,,,25.43,2021-05-24,2026-11-16,002973,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-24,,2020-11-17,2026-11-17,11-17,2026-11-17,
75552,123076,强力转债,QLZZ,2020年常州强力电子新材料股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,常州强力电子新材料股份有限公司,300429.XSHE,2020-11-19,2020-11-19,85000.0,85000.0,100,100.0,0,"年产12,000吨环保型光引发剂、年产50,000吨UV-LED高性能树脂等相关原材料及中试车间项目,补充流动资金",,,18.98,2021-05-25,2026-11-18,300429,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-04,,2020-11-19,2026-11-19,11-19,2026-11-19,
76215,110077,洪城转债,HCZZ,2020年江西洪城水业股份有限公司公开发行可转换公司债券,301001,正常上市,江西洪城环境股份有限公司,600461.XSHG,2020-11-20,2020-11-20,180000.0,180000.0,100,100.0,0,项目建设和补充流动性资金,,,7.13,2021-05-26,2026-11-19,600461,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-17,,2020-11-20,2026-11-20,11-20,2026-11-20,
76880,123077,汉得转债,HDZZ,2020年上海汉得信息技术股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,上海汉得信息技术股份有限公司,300170.XSHE,2020-11-23,2020-11-23,93715.0,93715.0,100,100.0,0,补充流动资金、项目建设,,,9.72,2021-05-27,2023-04-27,300170,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-15,2023-04-24,2020-11-23,2023-04-28,11-23,2023-04-28,
77545,113609,永安转债,YAZZ,2020年永安行科技股份有限公司公开发行可转换公司债券,301001,正常上市,永安行科技股份有限公司,603776.XSHG,2020-11-24,2020-11-24,88648.0,88648.0,100,100.0,0,"投资共享助力车智能系统的设计及投放项目,补充流动资金",,,20.34,2021-05-31,2026-11-23,603776,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-23,,2020-11-24,2026-11-24,11-24,2026-11-24,
80864,123078,飞凯转债,FKZZ,2020年上海飞凯光电材料股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,上海飞凯材料科技股份有限公司,300398.XSHE,2020-11-27,2020-11-27,82500.0,82500.0,100,100.0,0,补充流动资金、项目建设,,,19.34,2021-06-03,2026-11-26,300398,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-16,,2020-11-27,2026-11-27,11-27,2026-11-27,
82192,113610,灵康转债,LKZZ,2020年灵康药业集团股份有限公司公开发行可转换公司债券,301001,正常上市,灵康药业集团股份有限公司,603669.XSHG,2020-12-01,2020-12-01,52500.0,52500.0,100,100.0,1,海南灵康制药美安生产基地建设项目（一期)建设,,,8.81,2021-06-07,2026-11-30,603669,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-22,,2020-12-01,2026-12-01,12-01,2026-12-01,
82193,113611,福20转债,F20ZZ,2020年杭州福斯特应用材料股份有限公司公开发行可转换公司债券,301006,终止上市,杭州福斯特应用材料股份有限公司,603806.XSHG,2020-12-01,2020-12-01,170000.0,170000.0,100,100.0,0,"滁州年产5亿平方米光伏胶膜项目,补充流动性资金项目",,,73.69,2021-06-07,2021-07-28,603806,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-22,2021-07-28,2020-12-01,2021-07-29,12-01,2021-07-29,
82194,128139,祥鑫转债,XXZZ,祥鑫科技股份有限公司公开发行可转换公司债券,301006,终止上市,祥鑫科技股份有限公司,002965.XSHE,2020-12-01,2020-12-01,64700.54,64701.0,100,100.0,0,"宁波祥鑫精密金属结构件生产基地建设项目,补充流动资金,祥鑫科技大型高品质精密汽车模具及零部件技改项目",,,37.28,2021-06-07,2022-08-18,002965,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-24,2022-08-18,2020-12-01,2022-08-19,12-01,2022-08-19,
82195,123079,运达转债,YDZZ,浙江运达风电股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,运达能源科技集团股份有限公司,300772.XSHE,2020-12-01,2020-12-01,57700.0,57700.0,100,100.0,0,投资项目、补充流动资金,,,15.31,2021-06-07,2021-09-08,300772,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-25,2021-09-08,2020-12-01,2021-09-09,12-01,2021-09-09,
84198,123080,海波转债,HBZZ,2020年海波重型工程科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,海波重型工程科技股份有限公司,300517.XSHE,2020-12-02,2020-12-02,24500.0,24500.0,100,100.0,0,"津石高速公路工程桥梁钢箱梁材料采购、制造、运输、安装工程专业施工项目,监利至江陵高速公路东延段钢混组合梁施工专业分包项目,营山至达州高速公路项目工程施工项目",,,20.91,2021-06-08,2026-12-01,300517,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-22,,2020-12-02,2026-12-02,12-02,2026-12-02,
84867,123081,精研转债,JYZZ,江苏精研科技股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,江苏精研科技股份有限公司,300709.XSHE,2020-12-03,2020-12-03,57000.0,57000.0,100,100.0,0,新建消费电子精密零部件自动化生产项目,,,64.28,2021-06-09,2021-12-17,300709,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-22,2021-12-17,2020-12-03,2021-12-20,12-03,2021-12-20,
86208,123082,北陆转债,BLZZ,2020年北京北陆药业股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,北京北陆药业股份有限公司,300016.XSHE,2020-12-07,2020-12-07,50000.0,50000.0,100,100.0,0,"沧州固体制剂新建车间项目,高端智能注射剂车间建设项目,营销网络建设项目,补充流动资金,研发中心建设项目",,,11.41,2021-06-11,2026-12-06,300016,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-28,,2020-12-07,2026-12-07,12-07,2026-12-07,
86209,128140,润建转债,RJZZ,2020年润建股份有限公司公开发行可转换公司债券,301006,终止上市,润建股份有限公司,002929.XSHE,2020-12-07,2020-12-07,109000.0,109000.0,100,100.0,0,五象云谷云计算中心项目,,,26.55,2021-06-15,2023-08-21,002929,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-29,2023-08-16,2020-12-07,2023-08-22,12-07,2023-08-22,
86882,113612,永冠转债,YGZZ,上海永冠众诚新材料科技(集团)股份有限公司公开发行可转换公司债券,301006,终止上市,上海永冠众诚新材料科技(集团)股份有限公司,603681.XSHG,2020-12-08,2020-12-08,52000.0,52000.0,100,100.0,1,"山东永冠新型包装材料及胶粘材料智能化一期生产项目,补充流动资金,江西永冠智能制造产业升级一期技改项目,线束、医用胶带产研一体化及制造基地建设项目",,,20.79,2021-06-15,2021-09-09,603681,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-07,2021-09-09,2020-12-08,2021-09-10,12-08,2021-09-10,
86883,127026,超声转债,CSZZ,2020年广东汕头超声电子股份有限公司公开发行可转换公司债券,301001,正常上市,广东汕头超声电子股份有限公司,000823.XSHE,2020-12-08,2020-12-08,70000.0,70000.0,100,100.0,0,新型特种印制电路板产业化（一期）建设项目,,,12.85,2021-06-15,2026-12-07,000823,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-14,,2020-12-08,2026-12-08,12-08,2026-12-08,
88904,123083,朗新转债,LXZZ,2020年朗新科技集团股份有限公司创业板公开发行可转换公司债券,301006,终止上市,朗新科技集团股份有限公司,300682.XSHE,2020-12-09,2020-12-09,80000.0,80000.0,100,100.0,0,"能源物联网系统建设项目,朗新云研发项目,补充流动资金",,,15.57,2021-06-15,2023-04-20,300682,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-06,2023-04-17,2020-12-09,2023-04-21,12-09,2023-04-21,
89580,113043,财通转债,CTZZ,2020年财通证券股份有限公司公开发行A股可转换公司债券,301001,正常上市,财通证券股份有限公司,601108.XSHG,2020-12-10,2020-12-10,380000.0,380000.0,100,100.0,0,补充营运资金、发展主营业务,,,13.33,2021-06-16,2026-12-09,601108,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-28,,2020-12-10,2026-12-10,12-10,2026-12-10,
89581,127027,能化转债,NHZZ,2020年甘肃靖远煤电股份有限公司公开发行可转换公司债券,301001,正常上市,甘肃能化股份有限公司,000552.XSHE,2020-12-10,2020-12-10,280000.0,280000.0,100,100.0,0,靖远煤电清洁高效气化气综合利用（搬迁改造）项目一期,,,3.33,2021-06-16,2026-12-09,000552,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-22,,2020-12-10,2026-12-10,12-10,2026-12-10,
89582,123084,高澜转债,GLZZ,广州高澜节能技术股份有限公司创业板向不特定对象发行可转换公司债券,301006,终止上市,广州高澜节能技术股份有限公司,300499.XSHE,2020-12-10,2020-12-10,28000.0,28000.0,100,100.0,0,"购买东莞市硅翔绝缘材料有限公司51%股权,补充流动资金",,,11.36,2021-06-16,2022-08-19,300499,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-08,2022-08-19,2020-12-10,2022-08-22,12-10,2022-08-22,
90263,123085,万顺转2,WSZ2,2020年汕头万顺新材集团股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,汕头万顺新材集团股份有限公司,300057.XSHE,2020-12-11,2020-12-11,90000.0,90000.0,100,100.0,0,"年产7.2万吨高精度电子铝箔生产项目,补充流动资金",,,6.24,2021-06-17,2026-12-10,300057,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-12-28,,2020-12-11,2026-12-11,12-11,2026-12-11,
90264,123086,海兰转债,HLZZ,北京海兰信数据科技股份有限公司创业板向不特定对象发行可转换公司债券,301006,终止上市,北京海兰信数据科技股份有限公司,300065.XSHE,2020-12-11,2020-12-11,73000.0,73000.0,100,100.0,0,"年产智能船舶系统370件套及智能感知系统360件套项目,海洋先进传感器综合智能作业平台项目,补充营运资金,智慧海洋技术中心建设项目",,,15.16,2021-06-17,2022-08-23,300065,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-08,2022-08-23,2020-12-11,2022-08-24,12-11,2022-08-24,
90951,113044,大秦转债,DQZZ,2020年大秦铁路股份有限公司公开发行可转换公司债券,301001,正常上市,大秦铁路股份有限公司,601006.XSHG,2020-12-14,2020-12-14,3200000.0,3200000.0,100,100.0,0,"收购中国铁路太原局集团有限公司国有授权经营土地使用权,收购中国铁路太原局集团有限公司持有的太原铁路枢纽西南环线有限责任公司51%股权",,,7.66,2021-06-18,2026-12-13,601006,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-15,,2020-12-14,2026-12-14,12-14,2026-12-14,
91638,123088,威唐转债,WTZZ,2020年无锡威唐工业技术股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,无锡威唐工业技术股份有限公司,300707.XSHE,2020-12-15,2020-12-15,30138.0,30138.0,100,100.0,0,大型精密冲压模具智能生产线建设项目,,,20.75,2021-06-21,2026-12-14,300707,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-06,,2020-12-15,2026-12-15,12-15,2026-12-15,
91639,123087,明电转债,MDZZ,2020年深圳明阳电路科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,深圳明阳电路科技股份有限公司,300739.XSHE,2020-12-15,2020-12-15,67300.0,67300.0,100,100.0,0,"九江明阳电路科技有限公司年产36万平方米高频高速印制电路板项目,补充流动资金及偿还银行贷款项目",,,24.23,2021-06-21,2026-12-14,300739,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-05,,2020-12-15,2026-12-15,12-15,2026-12-15,
94386,113614,健20转债,J20ZZ,2020年南京健友生化制药股份有限公司公开发行可转换公司债券,301006,终止上市,南京健友生化制药股份有限公司,603707.XSHG,2020-12-17,2020-12-17,78000.0,78000.0,100,100.0,0,"高效智能化高端药品制剂生产线建设项目,补充流动资金",,,38.04,2021-06-23,2021-12-14,603707,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-18,2021-12-14,2020-12-17,2021-12-15,12-17,2021-12-15,
94387,128141,旺能转债,WNZZ,2020年旺能环境股份有限公司公开发行可转换公司债券,301001,正常上市,旺能环境股份有限公司,002034.XSHE,2020-12-17,2020-12-17,140000.0,140000.0,100,100.0,0,"汕头市澄海洁源垃圾发电厂扩建项目,监利县生活垃圾焚烧发电二期扩建项目,鹿邑县生活垃圾焚烧发电项目,补充流动资金项目,丽水市生活垃圾焚烧发电项目（二期）扩建工程项目,渠县生活垃圾焚烧发电项目",,,16.47,2021-06-23,2026-12-16,002034,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-18,,2020-12-17,2026-12-17,12-17,2026-12-17,
95077,128142,新乳转债,XRZZ,2020年新希望乳业股份有限公司公开发行可转换公司债券,301001,正常上市,新希望乳业股份有限公司,002946.XSHE,2020-12-18,2020-12-18,71800.0,71800.0,100,100.0,0,收购寰美乳业40%股权项目及补充流动资金,,,18.69,2021-06-24,2026-12-17,002946,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-19,,2020-12-18,2026-12-18,12-18,2026-12-18,
95768,123089,九洲转2,JZZ2,2020年哈尔滨九洲集团股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,哈尔滨九洲集团股份有限公司,300040.XSHE,2020-12-21,2020-12-21,50000.0,50000.0,100,100.0,0,"泰来九洲电气100MW平价上网光伏发电项目B项目,泰来九洲电气100MW平价上网光伏发电项目,补充流动资金",,,8,2021-06-25,2026-12-20,300040,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-08,,2020-12-21,2026-12-21,12-21,2026-12-21,
95769,123090,三诺转债,SNZZ,2020年三诺生物传感股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,三诺生物传感股份有限公司,300298.XSHE,2020-12-21,2020-12-21,50000.0,50000.0,100,100.0,0,"iPOCT（智慧化即时检测）产品产能扩建项目,CGMS（连续血糖监测系统）产能建设项目,补充流动资金",,,35.35,2021-06-25,2026-12-20,300298,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-12,,2020-12-21,2026-12-21,12-21,2026-12-21,
98549,113615,金诚转债,JCZZ,2020年金诚信矿业管理股份有限公司公开发行可转换公司债券,301001,正常上市,金诚信矿业管理股份有限公司,603979.XSHG,2020-12-23,2020-12-23,100000.0,100000.0,100,100.0,0,矿山采矿运营及基建设备购置等项目和补充流动资金,,,12.73,2021-06-29,2026-12-22,603979,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-14,,2020-12-23,2026-12-23,12-23,2026-12-23,
98550,123091,长海转债,ZHZZ,2020年江苏长海复合材料股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,江苏长海复合材料股份有限公司,300196.XSHE,2020-12-23,2020-12-23,55000.0,55000.0,100,100.0,0,10万吨/年无碱玻璃纤维粗纱池窑拉丝技术生产线项目,,,16.24,2021-06-29,2026-12-22,300196,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-15,,2020-12-23,2026-12-23,12-23,2026-12-23,
99249,123092,天壕转债,THZZ,2020年天壕环境股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,天壕能源股份有限公司,300332.XSHE,2020-12-24,2020-12-24,42300.0,42300.0,100,100.0,0,保德县气化村镇及清洁能源替代煤改气项目、补充流动资金,,,5.2,2021-06-30,2026-12-23,300332,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-15,,2020-12-24,2026-12-24,12-24,2026-12-24,
100648,113616,韦尔转债,WEZZ,2020年上海韦尔半导体股份有限公司公开发行可转换公司债券,301001,正常上市,上海韦尔半导体股份有限公司,603501.XSHG,2020-12-28,2020-12-28,244000.0,244000.0,100,100.0,0,"晶圆测试及晶圆重构生产线项目（二期）,CMOS图像传感器研发升级,补充流动资金",,,222.83,2021-07-05,2026-12-27,603501,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-22,,2020-12-28,2026-12-28,12-28,2026-12-28,
105535,127028,英特转债,YTZZ,2020年浙江英特集团股份有限公司公开发行可转换公司债券,301001,正常上市,浙江英特集团股份有限公司,000411.XSHE,2021-01-05,2021-01-05,60000.0,60000.0,100,100.0,0,"英特药谷运营中心,补充流动资金,英特集团公共医药物流平台绍兴（上虞）医药产业中心",,,19.89,2021-07-12,2027-01-04,000411,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-03-10,,2021-01-05,2027-01-05,01-05,2027-01-05,
109738,128143,锋龙转债,FLZZ,2021年浙江锋龙电气股份有限公司公开发行可转换公司债券,301001,正常上市,浙江锋龙电气股份有限公司,002931.XSHE,2021-01-08,2021-01-08,24500.0,24500.0,100,100.0,1,"年产325万套液压零部件项目,补充流动资金",,,17.97,2021-07-14,2027-01-07,002931,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-01-29,,2021-01-08,2027-01-08,01-08,2027-01-08,
113921,113618,美诺转债,MNZZ,2021年宁波美诺华药业股份有限公司公开发行可转换公司债券,301001,正常上市,宁波美诺华药业股份有限公司,603538.XSHG,2021-01-14,2021-01-14,52000.0,52000.0,100,100.0,1,"高端制剂项目,补充流动资金",,,37.47,2021-07-20,2027-01-13,603538,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-04,,2021-01-14,2027-01-14,01-14,2027-01-14,
116021,123093,金陵转债,JLZZ,2021年江苏金陵体育器材股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,江苏金陵体育器材股份有限公司,300651.XSHE,2021-01-19,2021-01-19,25000.0,25000.0,100,100.0,0,高端篮球架智能化生产线技改项目、营销与物流网络建设项目和补充流动资金,,,49.29,2021-07-26,2027-01-18,300651,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-18,,2021-01-19,2027-01-19,01-19,2027-01-19,
118117,113619,世运转债,SYZZ,2021年广东世运电路科技股份有限公司公开发行A股可转换公司债券,301001,正常上市,广东世运电路科技股份有限公司,603920.XSHG,2021-01-20,2021-01-20,100000.0,100000.0,100,100.0,0,鹤山世茂电子科技有限公司年产300万平方米线路板新建项目（一期）,,,26.5,2021-07-26,2027-01-19,603920,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-19,,2021-01-20,2027-01-20,01-20,2027-01-20,
118118,123094,星源转2,XYZ2,深圳市星源材质科技股份有限公司创业板向不特定对象发行可转换公司债券,301006,终止上市,深圳市星源材质科技股份有限公司,300568.XSHE,2021-01-20,2021-01-20,100000.0,100000.0,100,100.0,0,"超级涂覆工厂,补充流动资金,年产20,000万平方米锂离子电池湿法隔膜项目",,,31.54,2021-07-26,2021-09-06,300568,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-03-31,2021-09-06,2021-01-20,2021-09-07,01-20,2021-09-07,
120228,113042,上银转债,SYZZ,2021年上海银行股份有限公司公开发行A股可转换公司债券,301001,正常上市,上海银行股份有限公司,601229.XSHG,2021-01-25,2021-01-25,2000000.0,2000000.0,100,100.0,0,补充本行核心一级资本,,,11.03,2021-07-29,2027-01-24,601229,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-10,,2021-01-25,2027-01-25,01-25,2027-01-25,
120933,113621,彤程转债,TCZZ,2021年彤程新材料集团股份有限公司公开发行可转换公司债券,301001,正常上市,彤程新材料集团股份有限公司,603650.XSHG,2021-01-26,2021-01-26,80018.0,80018.0,100,100.0,0,10万吨/年可生物降解材料项目（一期）60000t/a橡胶助剂扩建项目、研发平台扩建项目、补充流动资金,,,32.96,2021-08-02,2027-01-25,603650,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-22,,2021-01-26,2027-01-26,01-26,2027-01-26,
120934,123096,思创转债,SCZZ,2021年思创医惠科技股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,思创医惠科技股份有限公司,300078.XSHE,2021-01-26,2021-01-26,81700.0,81700.0,100,100.0,0,互联网+人工智能医疗创新运营服务项目营销体系扩建等项目、补充流动资金,,,8.27,2021-08-02,2027-01-25,300078,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-03-01,,2021-01-26,2027-01-26,01-26,2027-01-26,
123850,123097,美力转债,MLZZ,浙江美力科技股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,浙江美力科技股份有限公司,300611.XSHE,2021-01-27,2021-01-27,30000.0,30000.0,100,100.0,0,"年产9,500万件高性能精密弹簧建设项目,补充流动资金,新材料及技术研发中心建设",,,9.34,2021-08-02,2022-09-07,300611,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-24,2022-09-02,2021-01-27,2022-09-08,01-27,2022-09-08,
124561,123098,一品转债,YPZZ,2021年一品红药业股份有限公司可转换公司债券,301006,终止上市,一品红药业股份有限公司,300723.XSHE,2021-01-28,2021-01-28,48000.0,48000.0,100,100.0,0,"生产车间升级改造项目,补充流动资金项目,医药创新产业园（一期）建设项目",,,45.78,2021-08-03,2023-07-24,300723,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-02-23,2023-07-19,2021-01-28,2023-07-25,01-28,2023-07-25,
